,oracle_id,name,name_ja
2941,4b35b928-1088-457d-bd0d-3b14dc4ab230,Marsh Lurker,湿地に潜むもの
2942,5249df56-7571-46c0-882e-cf88e452fb4d,Marsh Viper,マーシュ・バイパー
2943,f82c628c-c01a-4a1c-af9a-e296ba50f12f,Marshaling the Troops,軍勢の整列
2944,72d1c789-e79f-4f15-80d0-981d4120b085,Martyr's Cause,殉教者の理由
2945,f6a6da20-52c8-4921-9884-29d3a3051b0d,Martyrdom,
2946,a0baa9eb-0b1e-4d90-a7a1-f7102f575467,Martyrs' Tomb,殉教者の墳墓
2947,990d4798-3f59-462d-952c-777da5af1c41,Mask of Intolerance,不寛容の仮面
2948,21474195-5d91-466d-8874-4818c900dea7,Mask of Law and Grace,法と優雅の仮面
2949,f1a16f6d-ea11-485e-8c5b-7f919a731fe0,Mask of the Mimic,擬態の仮面
2950,f41b1a5b-bc99-4c51-9665-e251f04ad83f,Masked Gorgon,仮面のゴルゴン
2951,ce1866e9-28de-4bcc-9999-11958e6c13a6,Massacre,虐殺
2952,067b54e4-18f3-48e3-b824-3aba7fcf2408,Master Apothecary,熟練の薬剤師
2953,94a16609-8529-4301-8a3d-47ced194f7cd,Master Decoy,おとりの達人
2954,7695b61a-8d44-44b1-9783-ea3114111c3e,Master Healer,練達の癒し手
2955,37e90cab-d904-4387-9d18-62f125c38c46,Master of Arms,武芸の達人
2956,ee9104d5-3583-4549-8dd0-5b69274f4b4f,Master of the Veil,覆い隠しの達人
2957,621476a4-44bf-4f55-adb1-880cdd213f38,Masticore,マスティコア
2958,0308b9f2-11da-41d0-8d18-18e8c0c600ab,Matopi Golem,マトピー・ゴーレム
2959,4c0384d6-21cb-4645-b7a4-3af133e8a9a8,Mawcor,大口獣
2960,b7b51ab1-403e-4640-8827-b04965aa6760,Maze of Shadows,シャドーの迷路
2961,67d6fbcb-2df7-4b5a-8464-158f6b720a2e,Meddle,干渉
2962,a5d02339-9f6d-486e-87d8-5ec2274cf680,Meddling Mage,翻弄する魔道士
2963,5801f773-e214-413d-968d-b84bf99f0642,Medicine Bag,薬袋
2964,f79f84c9-2023-4348-863b-a3b4bc382904,Meditate,瞑想
2965,5ba73182-30a7-4bad-9cb6-c0feecc2db33,Meekstone,弱者の石
2966,b98123b2-c913-41b9-bb24-10a287d24bca,Megatherium,メガセリウム
2967,633ad9e2-9f55-4a1c-9248-661ad4b0e1dc,Megrim,偏頭痛
2968,93fc1ff8-6ef0-42a2-b090-ba95b6f3c98e,Melee,
2969,1c4bd85b-03c2-4235-aea1-76c48520adf3,Melesse Spirit,メリース・スピリット
2970,8fd85a54-f0c7-4e9f-a4b4-b9b513b98d95,Meltdown,溶融
2971,599247f2-7f88-40ab-be08-e284e5f231d9,Melting,
2972,f5fd3141-6fd9-4491-9f29-7fd81209bd57,Memory Crystal,記憶の水晶
2973,bbfb3e4a-b389-4391-8141-13b68c0ef2e0,Memory Lapse,記憶の欠落
2974,8efcd591-c576-4d25-9670-578c5e3263a1,Menacing Ogre,脅迫するオーガ
2975,27e6de72-68c4-4154-807f-5944fe97c92b,Meng Huo's Horde,孟獲の大軍
2976,ea7fdff3-9d45-4a4a-b7fe-84b334f04291,"Meng Huo, Barbarian King",南蛮王 孟獲
2977,b22080d6-a9ed-4bdd-a604-058e0e3e9463,Mental Discipline,精神鍛練
2978,e8d5f31c-7abf-4fbb-977e-8353a97daf7a,Mental Note,留意
2979,2c1201b2-5036-4e68-b36d-cdaf54b4993d,Mercadia's Downfall,メルカディアの崩落
2980,5bae9ffb-99b3-4feb-8aed-265d874fd68b,Mercadian Atlas,メルカディアの地図帳
2981,b02ab3c7-fe4a-443c-b860-ba971d3301b0,Mercadian Bazaar,メルカディアのバザール
2982,88c3bb73-c765-4e1c-b4b9-97eaab02182f,Mercadian Lift,メルカディアの昇降機
2983,9d96671c-7a98-48ec-b479-bc451e18264d,Mercenaries,
2984,245e26ec-39eb-4af8-99af-8cc22edbc261,Mercenary Informer,傭兵の密告人
2985,ed5429bb-233a-4528-bf7d-df5f6b192b1c,Mercenary Knight,傭兵騎士
2986,86cebe2a-95e7-4f22-99cc-e805aeaf347e,Merchant Scroll,商人の巻物
2987,f6aebd42-0150-4741-84c2-4c85893640e9,Merchant of Secrets,秘密の商人
2988,92f2a27d-3ec6-445c-9962-96b099f793ee,Mercurial Kite,気まぐれなトビ
2989,67362406-b1ca-49e2-800d-9050bfe8742a,Merfolk Looter,マーフォークの物あさり
2990,19edc98c-edc2-47bf-b2da-00f536d7c158,Merfolk Raiders,マーフォーク襲撃部隊
2991,2351a9fa-17b5-41fc-93d0-34731d54f915,Merfolk Seer,マーフォークの予見者
2992,8af6646a-10ba-448b-bd5e-48feb70de5e5,Merfolk Traders,マーフォークの交易商人
2993,218d9277-c179-4de3-9c7f-79b5a6d4fa38,Merfolk of the Pearl Trident,真珠三叉矛の人魚
2994,288fdfbb-1236-4732-afd7-e7eaba860007,Merieke Ri Berit,メリーキ・リ・ベリット
2995,bc4c5f33-0f3d-4815-9974-fb12ac725d08,Mesa Falcon,メサ・ファルコン
2996,8161f5b8-6aab-4133-ba2c-2e7b5774153e,Mesa Pegasus,メサ・ペガサス
2997,fb46b300-8a39-40d2-8bc7-31b90c822e22,Mesmeric Fiend,催眠の悪鬼
2998,d1cc6979-d786-4035-963b-768ac8cef116,Mesmeric Trance,
2999,2dfafd63-83fb-4783-8e12-30018680a905,Metallic Sliver,メタリック・スリヴァー
3000,9ed9accb-9f0c-40fa-aeea-2d1e1c9d1bd1,Metalworker,金属細工師
3001,512477f0-1083-423b-9675-a8bc852f7d88,Metamorphic Wurm,変態するワーム
3002,77d6c141-5670-4120-9346-dc2fdcb66e50,Metamorphose,変態
3003,7140d726-0136-43af-84b5-85005a66a186,Metamorphosis,メタモルフォーゼ
3004,093daf01-d83b-4d49-a6b3-ec9a799b9582,Metathran Aerostat,メタスランの軽飛行船
3005,c8a1b3dd-bc36-4d97-8f93-1151446f04e2,Metathran Elite,メタスランの精鋭
3006,b723fcec-f208-4397-a178-e1e47b729cf1,Metathran Soldier,メタスランの兵士
3007,6ab1bd6f-866b-4665-bd8b-627aafafb94d,Metathran Transport,メタスランの輸送船
3008,c631887c-e157-4a95-8a59-08a44854d07f,Metathran Zombie,メタスランのゾンビ
3009,ebddf68c-1b22-4313-83e1-13a5c1aec19e,Meteor Crater,隕石のクレーター
3010,d2110083-b30f-43f1-9352-7536f5e19d3c,Meteor Shower,
3011,03f96c23-de0b-4b85-81f8-febc850aa621,Meteor Storm,隕石の嵐
3012,57fe5c94-ee93-45c6-bf7e-89d177d0fe70,Metrognome,メトロノーム
3013,389ad507-8a14-4856-8d19-c90e3104aca8,Midnight Ritual,真夜中の儀式
3014,d3579282-5045-4b37-9998-9a282e9932b9,Midsummer Revel,真夏のお祭り騒ぎ
3015,c2cfbc1a-ae73-409c-b73a-5c8625365905,Might Weaver,力の織り手
3016,8331f281-819b-4a0b-bad7-bd86dbedb877,Might of Oaks,樫の力
3017,29c0a904-43e3-44c3-8e00-deea523de8eb,Militant Monk,戦闘的な修道士
3018,fa4dffda-6f04-4d0b-829d-28a1a5794dee,Millikin,ミリキン人形
3019,3212e47a-5492-4c50-9d4a-6ea562f1a6e1,Millstone,石臼
3020,d8377869-f8f7-4b4b-93ad-3ad3c4826b1a,Mind Bend,幻覚
3021,fad1562d-0ab9-4a3f-b80a-476d8132f66d,Mind Bomb,精神爆弾
3022,efc32c4a-ad84-400d-b79f-5861a3e4fa2f,Mind Burst,精神噴出
3023,0077740a-528b-4ee3-b331-fac321b95302,Mind Extraction,精神摘出
3024,ea43372f-b0a7-4d1b-be3e-a4a738b06d59,Mind Games,理性のゲーム
3025,bba30360-c54a-4906-8b2e-84bb1209c43d,Mind Harness,精神支配
3026,f9be5566-c3df-44cc-9de4-29510c8c245f,Mind Knives,精神のナイフ
3027,fcaa5a54-eb73-4d78-96a3-826d1902f642,Mind Maggots,精神蛆
3028,656afde2-cdf3-4907-a0fc-7ac93f5d3e03,Mind Over Matter,精神力
3029,4f424d94-1544-4086-a57d-2add17332094,Mind Peel,心の剥離
3030,8cd0fcac-800a-431c-aca9-804998704606,Mind Ravel,精神のほころび
3031,ad44cf74-b717-48fb-9fa2-77512024d76a,Mind Rot,精神腐敗
3032,47e79913-322e-4ba6-9bf8-3b4c1c82a6c4,Mind Slash,精神創傷
3033,86e64a29-6ed1-451b-a114-f74341322eeb,Mind Sludge,精神ヘドロ
3034,c97361b5-af16-4a7b-af85-a429dbaf4ad2,Mind Stone,精神石
3035,4af20f8c-2ba0-49d5-a64e-d3668cec30cd,Mind Swords,精神の剣
3036,5109aa76-ca40-44d1-abb4-5e7a23a2c274,Mind Warp,精神歪曲
3037,e26f7a58-18ae-432b-bc3f-c410512eb6bf,Mind Whip,
3038,0e3b7ec1-3760-4ac4-81ef-1ab389392f1b,Mindbender Spores,意識混濁の胞子
3039,e7441107-57b1-4e88-a9d8-3eb7c338ef07,Mindless Automaton,愚鈍な自動人形
3040,76c229d2-4bdd-4520-97dd-afb40f8c65ec,Mindslicer,精神を刻むもの
3041,43abe1f3-7b92-411a-bf93-e158f949685c,Mindstab Thrull,精神攪乱スラル
3042,efb42ccc-6fed-47f0-84b4-e2a9a42e4dfa,Mindwarper,根性曲がり
3043,e9e43839-7cc1-40ff-a8ec-a47316de6440,Mindwhip Sliver,魂のムチ打ちスリヴァー
3044,19fba3c8-3363-4f2f-a2fb-01e59a77447c,Mine Bearer,地雷持ち
3045,7cf29c48-ba07-4af3-b846-7f81046f4059,Mine Layer,地雷の敷設者
3046,8af3b981-6eda-46b0-a7b8-226bc719d137,Minion of Leshrac,
3047,93fbf4a7-4283-4eec-afde-6780149b56df,Minion of Tevesh Szat,
3048,2593944c-1bde-4307-b3ca-f7ecbeb027c1,Minion of the Wastes,荒廃の下僕
3049,22374ec2-61b3-46eb-82ed-93bbb42403c4,Minotaur Explorer,ミノタウルスの探検者
3050,ee5fc6e9-0c10-4015-8853-dd1f33dcc27e,Minotaur Illusionist,ミノタウルスの幻術師
3051,197fd850-0a08-4e82-9249-a8d719436f77,Minotaur Tactician,ミノタウルスの戦術家
3052,53fb9a9b-1f5d-48c9-88c0-0864c187f15e,Minotaur Warrior,ミノタウルスの戦士
3053,cea73a4b-e10a-4517-a92b-24a08321009f,Miraculous Recovery,奇跡の復活
3054,8f6a2fce-719e-4745-80d3-aabce5c9bafa,Mirari,ミラーリ
3055,852657c0-18a4-4b28-b9ae-7728acdb5044,Mirari's Wake,ミラーリの目覚め
3056,0bc58096-7925-4870-bb95-58cce51ea8e7,Mire Kavu,ぬかるみのカヴー
3057,b77a7f4a-1b3a-440e-977c-1ba39e450581,Mire Shade,ぬかるみの影
3058,c35111ce-4325-4547-b954-08275a268060,Mirozel,ミロゼル
3059,7f89c0ee-b914-406c-8a3f-98424a52ae14,Mirri's Guile,ミリーの悪知恵
3060,f01efb04-ad2b-46fb-852c-dfb7e523e1b7,"Mirri, Cat Warrior",猫族の戦士ミリー
3061,184fdd23-8235-4500-b2f5-d3b0b93a8f35,Mirror Strike,反転の一撃
3062,c4ab446a-97e4-46a5-89a8-180a0bf3447c,Mirror Wall,鏡の壁
3063,fec51ab9-484f-46a8-b2b0-772a61d89e41,Mirrorwood Treefolk,ミラーウッド・ツリーフォーク
3064,9078db26-3a54-4a11-9aae-e45c38da7226,Miscalculation,誤算
3065,c12b5b9a-a46e-4635-8603-62c2ca5ee58e,Mischievous Poltergeist,悪戯なポルターガイスト
3066,30e3e48c-98dc-4d27-b7ea-e81d39f7d24e,Mischievous Quanar,悪戯なクェイナー
3067,c39e5fb0-6de3-4105-ad3c-0ecb8951a1d5,Misdirection,誤った指図
3068,72a1e724-eb32-4781-b44d-3b1ed02a5a8b,Misers' Cage,持てる者の檻
3069,46aa8dca-2a7d-4bff-9323-5f6933ca95f2,Misery Charm,苦難の魔除け
3070,e282eb5b-f9e6-4fb3-9edf-44e23359357d,Misfortune,
3071,01b778d7-0965-48ab-a81f-e29f8a233d07,Misfortune's Gain,災難の補償
3072,f5c77355-96dc-46af-a7de-f547a1368ff1,Misguided Rage,的外れの激怒
3073,5963e0ef-e0bc-4611-ad4f-813a4c0eacfb,Mishra's Factory,ミシュラの工廠
3074,84fecd54-c08a-4f5a-b2fa-b254069ccadb,Mishra's Groundbreaker,
3075,6b1552f2-df64-485a-8509-b1916edf19cf,Mishra's Helix,ミシュラのらせん
3076,18b1f96f-de35-4f0a-8b0e-81576471fd15,Mishra's War Machine,ミシュラの戦争機械
3077,03dc8820-ec10-42c1-8200-d323cfcbf2b0,Misinformation,
3078,10736ea3-6253-44c3-8a1e-3b9a7f38f3cf,Misshapen Fiend,奇形の悪鬼
3079,4ee994a1-fd3b-43cf-be3c-9c705e60754a,Misstep,つまずき
3080,448f5c55-7334-4fa4-9d90-0e57bae19444,Mist Dragon,霧のドラゴン
3081,e78673c4-a969-443f-b1a4-0eb37b8111af,Mist of Stagnation,淀みの霧
3082,d57409dc-22fa-40c1-a043-cab94d5f3b5f,Mistfolk,霧の民
3083,5c679c43-5990-4dcf-a36e-865c17bdea32,Mistform Dreamer,霧衣の夢幻
3084,bbb2ac2e-de5c-441a-9707-5ced64df43a6,Mistform Mask,霧衣の仮面
3085,0f4350e2-48c7-4d2b-9384-4864232756ad,Mistform Mutant,霧衣の突然変異
3086,268f423e-b368-4561-ae24-db0f7ca775f4,Mistform Seaswift,霧衣のウミツバメ
3087,50fe31e9-473e-4d2f-b1b5-3eef3c7bb0e6,Mistform Shrieker,霧衣の金切り魔
3088,6a291cf5-13cc-4e04-a565-f36650fbe5a1,Mistform Skyreaver,霧衣の天空裂き
3089,d29f59a4-b956-40e0-acd4-c2560e538baf,Mistform Sliver,霧衣スリヴァー
3090,0f9c4b56-7ad7-4262-8079-3eee5f0cdd3b,Mistform Stalker,霧衣のストーカー
3091,7bf0e628-06b5-4e12-a526-a2bce08844f2,Mistform Ultimus,霧衣の究極体
3092,7108f2a2-1541-4bbf-aeb8-2a892a6dc337,Mistform Wakecaster,霧衣の覚醒者
3093,02c4abd0-9a68-4a85-954b-3f64666c1f8d,Mistform Wall,霧衣の壁
3094,97f1ac0d-a3a6-46d8-ae99-b17b636fe47c,Mistform Warchief,霧衣の戦長
3095,7fe9d30f-c778-4769-a3ae-3cb48cd23e07,Mistmoon Griffin,ミストムーン・グリフィン
3096,101a5c2d-b0b4-45a7-b236-df474ac47356,Mnemonic Sliver,記憶術のスリヴァー
3097,78962897-e2e3-4cb2-ae97-eca5dbe74e49,Moaning Spirit,嘆きのスピリット
3098,0ff97869-f27c-4379-92fd-605062aa5418,Mob Justice,暴徒の正義
3099,90e8fb2c-6473-42c3-92f4-f46a744920fa,Mob Mentality,群集心理
3100,0547e426-e23e-4c60-ba6b-cfd4b5ff8485,Mobile Fort,機動砦
3101,6b8119e9-a9a9-4349-be32-adcb84b8eb79,Mobilization,動員令
3102,7416c8db-ec33-4d92-866c-b7fdc69c8b41,Mobilize,動員
3103,1c2117d5-4600-489c-be5b-dc0ed69b30ca,Mogg Alarm,モグの警報
3104,36a6925a-621e-47d6-8cb3-1b2886e1986e,Mogg Assassin,モグの暗殺者
3105,69812cd2-9885-45ed-9d79-658597bfeb8b,Mogg Bombers,モグの爆弾兵
3106,710a51e1-a305-49b5-a429-0ff1a10244fa,Mogg Cannon,モグの大砲
3107,b015686d-07e1-46c7-8e51-2bec646860d6,Mogg Conscripts,モグの徴集兵部隊
3108,7efd5d62-6da2-428a-98e3-5b842f668656,Mogg Fanatic,モグの狂信者
3109,b92fc9c1-7264-4894-90b8-a193039489c5,Mogg Flunkies,モグの下働き
3110,1745fd57-467c-45f9-a46e-b9a2af87ec87,Mogg Hollows,モグのうろ穴
3111,cfd61b53-83c6-4886-8503-ddcb92dc7f85,Mogg Infestation,モグの横行
3112,423659f1-1b48-4a2b-a1dc-f39fd62c6b6a,Mogg Jailer,モグの看守
3113,53b86704-4f16-498e-8c2c-e661cb85eb9c,Mogg Maniac,モグの偏執狂
3114,240746f5-caab-46b9-914f-c2c7ecce6ca9,Mogg Raider,モグの略奪者
3115,0923ad85-2ea4-4463-8f71-b7d0a162b486,Mogg Salvage,モグの分捕り
3116,ac6f490b-6cf7-4afc-910e-4c8b51fcb2de,Mogg Sentry,モグの歩哨
3117,4dac142a-c8f8-45c8-85d3-40e170dee112,Mogg Squad,モグの中隊
3118,77c7ba06-d247-421d-9e0c-54c3000c1b78,Mogg Toady,ごますりモグ
3119,4845dc21-7534-4896-b298-4d44cd7a3b27,Moggcatcher,モグ捕り人
3120,b86ccfc1-a26b-4942-9d77-fef7676c77be,Mole Worms,穴掘り蟲
3121,b87a2d20-4e9f-4256-9d24-80c38515119e,"Molimo, Maro-Sorcerer",マローの魔術師モリモ
3122,cd5bc95d-4915-4c5a-9b57-2730adf69797,Molten Hydra,高熱のハイドラ
3123,d955a26a-d474-4dff-9eba-69fcfe92d8ae,Molten Influence,溶岩操作
3124,c8dcb8d8-ae27-43ac-88e7-e59f2656e0ce,Molting Harpy,換羽するハーピー
3125,43af5041-a4bd-4b61-b1a1-bdea916afc59,Moment of Silence,沈黙の時
3126,b6d22228-a45e-4296-9ae2-1649e04b1c53,Moment's Peace,一瞬の平和
3127,80875914-df4c-4b05-8c4d-658ff477c956,Momentum,はずみ
3128,e1208d39-86e7-4eae-8dd6-b5bfb29def84,Mongrel Pack,雑種犬の群
3129,1f47ff5a-dd93-46de-a1ca-b412631218bf,Monk Idealist,理想主義の修道士
3130,8df64d89-64ee-4388-826d-dd091db4510a,Monk Realist,現実主義の修道士
3131,33a11c01-89a6-446b-84da-e48fd1f27446,Monkey Cage,猿の檻
3132,a37159df-f6d7-4db6-85de-0ea77f425993,Mons's Goblin Raiders,モンスのゴブリン略奪隊
3133,a86e7de8-8448-406c-b162-22c62bdc3813,Monsoon,
3134,35a05836-38d7-45c7-ac9a-996a682c2129,Monstrous Growth,超巨大化
3135,97589fbb-3bd9-49c9-b8d8-bdc895a7f1e6,Monstrous Hound,巨怪なる猟犬
3136,1e41136b-afa7-45ee-8d04-d0c7514b5387,Moon Sprite,ムーン・スプライト
3137,c93965a8-c527-4b1f-8322-b043f910ffb7,Moonlit Wake,月明かりの不寝番
3138,ff1fd718-ee97-425c-b8bf-97fea192c631,Moor Fiend,
3139,8af9d623-efa3-4cbc-a903-aaec32d78b0a,Morale,士気高揚
3140,82e36ba9-9652-4594-8660-86c766b47709,Morality Shift,道徳の変遷
3141,6e7e9685-ebe9-4db2-b52c-f6ce95e37e56,Morbid Hunger,病的な飢え
3142,0b8a508b-20c0-4a87-a73a-08af72c39a0a,Morgue Theft,モルグの窃盗
3143,fc759e09-34b2-4004-8474-a6500dd1280c,Morgue Thrull,モルグのスラル
3144,c615540b-bf85-4e16-8ac2-9d541cba732f,Morgue Toad,モルグのヒキガエル
3145,d69f3aaf-8462-432d-afaf-4176ac04962b,Morinfen,モリンフェン
3146,a8432372-672b-4bf7-9000-17e43356f149,Morningtide,朝明け
3147,19f233b2-8be6-4172-abf9-b132fc3393d9,Morphling,変異種
3148,dc9d1d0c-5310-460a-a3cd-1ff1f4f83c8f,Mortal Combat,死闘
3149,f7b70077-5518-45f9-9833-01a4f8afac71,Mortal Wound,致命傷
3150,4fb8312c-058a-415c-93ab-59d37ebad270,Mortiphobia,死恐怖症
3151,2f554218-2072-4d9b-b4d4-34f161f1f2a9,Mortivore,死を食うもの
3152,8bd2af55-5a48-4300-a893-ae6cd548db24,Mortuary,霊安室
3153,02500f21-6e15-423e-93ff-891e09fe9904,Moss Diamond,苔色のダイアモンド
3154,95cc3652-b78b-473b-84cf-0dd3a7006219,Mossdog,苔犬
3155,364b3231-c0e7-45a8-90b9-a1cdb584dd7c,Mossfire Egg,モスファイアの卵
3156,23bbd091-f6ff-4514-97aa-42c08164b4eb,Mossfire Valley,モスファイアの谷
3157,60433b48-d27f-413c-905c-43839b1943f1,Mother of Runes,ルーンの母
3158,a3fb7228-e76b-4e96-a40e-20b5fed75685,Mountain,山
3159,e3638c54-e494-47d2-b614-94c9d9add85a,Mountain Bandit,山賊
3160,031cd561-d9b1-4a0e-bc38-bc09e80563c3,Mountain Goat,シロイワヤギ
3161,160c8e94-ccf9-4058-b7fd-04529456f0fa,Mountain Titan,
3162,0b7393aa-d563-45bc-9946-8e7d1729d498,Mountain Valley,山峡
3163,375ea10b-da68-4c66-b3eb-f5113c09ea4b,Mountain Yeti,山イエティ
3164,22517690-3ec1-49c9-951f-93eb3114423a,Mounted Archers,馬上の射手
3165,f0ed2cf1-7bd4-4586-a682-fd588632cb3d,Mournful Zombie,哀しげなゾンビ
3166,20602d11-c0ae-47ce-a7fd-998b12480e18,Mourning,哀悼
3167,f3c5978a-70fa-431f-933b-b954bd0db0ea,Mox Diamond,モックス・ダイアモンド
3168,273f0353-4936-491b-82da-6d4d7f3259a6,Mtenda Griffin,メテンダ・グリフィン
3169,0edf5bac-36a9-4f35-afd1-73f7e1aab51b,Mtenda Herder,メテンダの牧人
3170,af029853-cfb0-403b-af51-141ba02ae2e4,Mtenda Lion,メテンダ・ライオン
3171,bca13a12-6723-4a5e-8f1b-21646a8b3e7e,Muck Rats,泥ネズミ
3172,ce5ca56a-fce8-4e19-807f-7b8638fe4bcf,Mudhole,泥穴
3173,ac1d7dfe-1454-46a9-acf6-66ae86b6a6c5,Mudslide,
3174,12c03a03-36bf-487e-b8be-e55399525da5,Mulch,根囲い
3175,d08725e6-ed9a-4c82-89d4-0dd037c376f6,Multani's Acolyte,ムルタニの見習い
3176,b233473d-d22b-45e4-9fe7-55d1170a788b,Multani's Decree,ムルタニの命令
3177,81c223a5-5ff2-43e5-bd0b-25c4f72b2150,Multani's Harmony,ムルタニの融和
3178,adad1be7-8d3d-4857-a3b0-be33db4c5746,Multani's Presence,ムルタニの存在
3179,bce5b327-7da1-4136-b76f-069e2fef5d2a,"Multani, Maro-Sorcerer",マローの魔術師ムルタニ
3180,3fb4161d-a5b9-411d-942c-2fdb039e7bde,Mundungu,ムンドゥングー
3181,fe6ff20b-5e4d-44d5-b011-c6e512169294,Mungha Wurm,ムンガ・ワーム
3182,a2fe1e2b-b621-4406-b5e0-f2eebd12c2ba,Murderous Betrayal,残忍な裏切り
3183,00358a89-2058-448b-a2fd-389f639ba2da,Murk Dwellers,闇に住まいし者
3184,97487ea5-2bbd-4ef6-a870-7e9f2db5e5e0,Muscle Burst,筋力急伸
3185,06e0459f-d691-4470-884a-27c09b6612d2,Muscle Sliver,筋肉スリヴァー
3186,0d6e9468-adb2-4feb-87cf-9113db8717b1,Musician,
3187,698e79ec-c2bc-4973-a095-f3c57b50e39c,Mutilate,もぎとり
3188,bdf497b5-166f-46a7-8e18-ae0b8f97768c,Muzzle,口輪
3189,42b2c6d0-e0da-41b0-8876-f17dbe5db79a,Mwonvuli Ooze,ムウォンヴーリーの軟泥
3190,87bafa97-38fd-41a2-8b1d-315e88d9d0bf,Mystic Compass,秘儀のコンパス
3191,937d663d-c9a7-4312-a4cc-fcb54faa92bc,Mystic Crusader,秘教の十字軍
3192,06eb8b90-aad8-41c1-bbc5-85ded2fe76bc,Mystic Decree,
3193,d2bd23a6-4f77-4d6e-bf8f-339cb7a4184d,Mystic Denial,否定の秘術
3194,cf3b79cc-ce97-48e9-a578-625e323d1b62,Mystic Enforcer,秘教の処罰者
3195,9d3931a2-baba-4e6e-b923-44df00900e51,Mystic Familiar,神秘の使い魔
3196,967eca77-d273-4fc6-97d1-df7d8cc6ff59,Mystic Might,
3197,d3d59704-569d-42a7-8b31-8a31b9c0395f,Mystic Penitent,秘教の改悛者
3198,8a52f3c0-2552-4425-b2e3-5496eb2232a7,Mystic Remora,神秘的負荷
3199,161b6d06-e6a7-488e-9f9c-d266c1402a3a,Mystic Snake,神秘の蛇
3200,43c88fcd-aac9-4741-8fd6-31ac81c5bb6f,Mystic Veil,神秘のヴェール
3201,bde74bcc-41b8-4014-b28e-2f6326e20799,Mystic Visionary,秘教の幻想家
3202,5a47b99d-19dd-4830-89ee-35f4a74aa656,Mystic Zealot,秘教の盲信者
3203,fb81f95c-70f8-4eb7-8d15-15d0ae23ec03,Mystical Tutor,神秘の教示者
3204,e03322a0-e477-4223-969e-27f6772e3d6d,Mythic Proportions,神話的体形
3205,8364cf93-c323-46f4-854f-ae872e484438,Márton Stromgald,
3206,f87aaed9-7f78-4f8b-8af5-44d4be1d6f30,Nacre Talisman,
3207,da7bc9d6-a0cc-407a-bed9-d677c2dd74f2,Nafs Asp,ナフス・アスプ
3208,ce969713-fdaa-4c31-b164-76a9b0b9ff81,Nakaya Shade,ナカイヤの影
3209,fb5ec55d-4a35-432a-be6e-c295f1b2e603,Naked Singularity,
3210,0887dc95-3e75-4f72-bf05-4067d3785376,Nalathni Dragon,ナラスニ・ドラゴン
3211,bd8d0498-53f9-484c-a59a-78daca468859,Nameless One,名も無き者
3212,c40bd057-d1be-45e2-9ebf-4ab176195f17,Nantuko Blightcutter,ナントゥーコの病木刈り
3213,d4409b15-b9f8-4bdb-9857-5cd70a0d3193,Nantuko Calmer,ナントゥーコの鎮め役
3214,b8dab16c-681c-4abe-b164-fcfb5dc66678,Nantuko Cultivator,ナントゥーコの養成者
3215,230be0f8-03a4-4452-84c1-ea14cfe49737,Nantuko Disciple,ナントゥーコの信奉者
3216,001c233f-2959-479b-a82a-64a25ac60830,Nantuko Elder,ナントゥーコの古老
3217,0dcefc00-9425-43e3-bd47-1e34fff8b0e2,Nantuko Husk,ナントゥーコの鞘虫
3218,b79378e7-99db-403f-8f63-4d71ebdb3f6c,Nantuko Mentor,ナントゥーコの導師
3219,c6de0ee9-785d-4cd8-8a7f-5bb715763131,Nantuko Monastery,ナントゥーコの僧院
3220,40d02b8c-fb0e-4607-855f-49fbcec2e209,Nantuko Shade,ナントゥーコの影
3221,fc32ec2b-5432-41cc-ab4c-d9f986126392,Nantuko Shrine,ナントゥーコの祭殿
3222,4fd567cb-0b8e-41dd-a2b7-87a196de294a,Nantuko Tracer,ナントゥーコの追跡者
3223,28ea78dc-7ad6-4006-aaf8-4b25057ec019,Nantuko Vigilante,ナントゥーコ自警団
3224,59cd56d2-42f3-44de-b1b8-a5f9105dcaa8,Narcissism,ナルシシズム
3225,3552eea9-aee9-4555-b3cb-8e4fc5b728cc,Narwhal,
3226,09a1ab1b-d9f0-4a2a-a448-3190f85006e4,Natural Affinity,自然の類似
3227,69acaa6f-3ba2-420c-9069-02958f844121,Natural Balance,自然の均衡
3228,ce19d2dd-4b2c-493e-8963-ad97649248e2,Natural Emergence,自然の発現
3229,8c1fe337-375a-4add-93b6-0ac39ed72b4f,Natural Order,自然の秩序
3230,f7571a2e-aaf3-4148-ab76-2a2e35273c70,Natural Spring,自然の泉
3231,bdb3ca68-ec1f-4e16-81cc-d23f8f52c728,Naturalize,帰化
3232,ae0f65b4-3814-45fe-a869-8585f6869278,Nature's Blessing,
3233,7f425406-2746-45a1-86bf-f9645015ffc2,Nature's Chosen,
3234,bb493c95-5f6d-405b-aac6-c56fe6b6f42f,Nature's Cloak,自然の外套
3235,e3e87fee-5717-4ca1-adfd-4df8732020f8,Nature's Kiss,自然のくちづけ
3236,78826359-fe63-44ad-adc4-a17ffcd710e4,Nature's Lore,自然の知識
3237,276f49ee-7cf3-4a4d-9b14-74aedcbef69f,Nature's Resurgence,自然の復活
3238,0df0503b-25e7-499b-a703-a867f2da790c,Nature's Revolt,自然の反乱
3239,d119ca9a-ee82-42c2-81e6-684205ca5183,Nature's Ruin,自然の喪失
3240,5a647f28-6e26-4262-8593-d582e0a691f7,Nature's Wrath,
3241,2b8abae2-dd15-41ee-81ae-6a463723b43e,Nausea,吐き気
